customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
708614058,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,19.55,521.8,Existing Customer
718088133,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3,Yes,Blue,110.1,4469.1,Existing Customer
720614658,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,2,Yes,Blue,96.55,3580.3,Existing Customer
716695533,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,3,No,Blue,69.75,1729.35,Existing Customer
717091533,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,3,Yes,Blue,50.6,1073.3,Existing Customer
713231658,Male,0,No,No,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,65.6,4566.5,Existing Customer
715675458,Female,0,No,No,38,No,No phone service,DSL,No,Yes,No,No,No,Yes,3,Yes,Blue,40.1,293.3,Existing Customer
712463883,Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1,No,Silver,82.1,2603.1,Existing Customer
708489258,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,4,Yes,Blue,79.1,1783.75,Existing Customer
708403308,Male,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,Silver,101.25,2440.15,Existing Customer
769684158,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,2,No,Blue,79.55,79.55,Existing Customer
710349258,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,No,Blue,90.65,6322.1,Existing Customer
713940033,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,20.55,57.4,Existing Customer
713482608,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0,Yes,Blue,75.75,4284.65,Existing Customer
714571008,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,3,Yes,Blue,110,7138.65,Existing Customer
715354008,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.85,1539.75,Existing Customer
819363708,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,3,Yes,Blue,80.35,1058.1,Existing Customer
712014708,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,70.15,123.8,Existing Customer
788717358,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,3,No,Blue,84.05,2781.85,Existing Customer
710413533,Male,0,No,No,28,Yes,No,DSL,Yes,No,Yes,No,No,Yes,2,No,Blue,67.45,2731,Existing Customer
718515483,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.75,20.75,Attrited Customer
715059258,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2,Yes,Blue,89.1,89.1,Existing Customer
713852958,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,4,Yes,Silver,69.9,497.3,Existing Customer
767835558,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No,No,3,Yes,Blue,51.1,711.15,Existing Customer
721531683,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,2,No,Blue,94.4,1607.2,Existing Customer
720660558,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4,Yes,Blue,78.25,1490.95,Existing Customer
814845933,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,25.55,1898.1,Existing Customer
773155533,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,No,Yes,No,No,4,No,Blue,60,3273.95,Existing Customer
711199908,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,3,Yes,Blue,90.55,2929.75,Existing Customer
721398858,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,4,No,Blue,76.4,838.7,Existing Customer
715664808,Female,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,4,Yes,Blue,84.95,1443.65,Attrited Customer
715500558,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3,Yes,Blue,110.1,7746.7,Existing Customer
719239158,Female,1,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,4,Yes,Blue,99.65,6951.15,Existing Customer
820633833,Male,1,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,1,No,Blue,45.4,214.75,Existing Customer
720551733,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,3,No,Blue,69,2669.45,Attrited Customer
718487958,Male,0,No,Yes,36,Yes,No,DSL,No,No,No,Yes,No,No,3,Yes,Blue,48.65,235.2,Existing Customer
710533233,Male,1,No,No,36,Yes,No,DSL,No,No,No,No,No,No,1,Yes,Blue,44.15,92.65,Attrited Customer
778878633,Female,1,No,No,44,Yes,Yes,DSL,Yes,No,Yes,No,No,No,0,No,Blue,59.85,3103.25,Existing Customer
720197058,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,75.75,606.25,Attrited Customer
716317458,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,4,Yes,Blue,80.65,5330.2,Attrited Customer
718569258,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,20.55,1403.1,Existing Customer
711649908,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,4,Yes,Blue,66.4,2727.8,Existing Customer
720879708,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,4,Yes,Blue,100.2,5038.45,Existing Customer
815761908,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,6,Yes,Silver,19.1,19.1,Existing Customer
711850533,Male,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,Yes,Blue,80.3,80.3,Existing Customer
721028283,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,1,Yes,Blue,44.55,1462.6,Existing Customer
710763783,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,20.35,150.6,Existing Customer
720432858,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,Yes,Blue,91.8,5960.5,Existing Customer
772525308,Female,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,2,Yes,Blue,74.9,74.9,Existing Customer
767354208,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,Blue,20.2,1192.3,Existing Customer
715670058,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No,No,No,No,1,No,Blue,50.35,314.55,Existing Customer
713856708,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,18.8,56,Existing Customer
758086458,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.45,330.8,Existing Customer
717035283,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,4,Yes,Blue,64.75,877.35,Attrited Customer
709604958,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,Blue,98.7,2249.1,Existing Customer
714931458,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,3,No,Blue,89.45,2807.65,Existing Customer
711047658,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0,Yes,Blue,58.75,1696.2,Existing Customer
718110858,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.7,1032.05,Attrited Customer
716385858,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,3,Yes,Blue,85.6,4902.8,Existing Customer
708812133,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,4,Yes,Blue,80.3,4995.35,Existing Customer
787655058,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,2,No,Blue,79.8,5034.05,Existing Customer
803113383,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,2,Yes,Blue,79.85,1857.75,Attrited Customer
721273008,Male,1,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,4,No,Silver,54.1,1992.85,Attrited Customer
715762083,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Yes,Silver,80.85,751.65,Existing Customer
711629733,Male,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,4,No,Blue,24.75,66.95,Existing Customer
718410258,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,No,Blue,80.9,1714.95,Existing Customer
719745558,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,24.5,343.6,Existing Customer
820282383,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,20.15,20.15,Attrited Customer
793543758,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,20.05,520.1,Existing Customer
778224858,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,19.6,1387.45,Existing Customer
712555233,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,Blue,114.3,7383.7,Existing Customer
718516533,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,Yes,Blue,100.3,4483.95,Existing Customer
708923658,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,Yes,Blue,80,1706.45,Existing Customer
717708783,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Silver,20.85,1327.4,Existing Customer
780688383,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,Yes,Blue,89.95,5974.3,Existing Customer
718821783,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,20, ,Existing Customer
718163808,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,Yes,Blue,90.85,4515.85,Existing Customer
712693908,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,1,No,Blue,48.75,179.85,Attrited Customer
711286533,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1,No,Blue,80,5040.2,Existing Customer
711655683,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,2,No,Silver,79.7,165,Existing Customer
718188858,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,20.35,422.7,Existing Customer
718514283,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,3,No,Blue,57.55,3046.4,Existing Customer
708642708,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,Blue,20.25,20.25,Attrited Customer
811475733,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.4,358.05,Attrited Customer
712089108,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,4,Yes,Blue,100.4,2936.25,Existing Customer
710761533,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0,Yes,Blue,57.95,1271.8,Existing Customer
714963558,Female,0,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,2,Yes,Blue,59.5,530.05,Existing Customer
714834258,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,19.2,19.2,Existing Customer
713788083,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Yes,Blue,86.5,1808.7,Attrited Customer
719583558,Male,0,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No,No,2,No,Blue,59.55,1144.6,Existing Customer
744705408,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,103.95,7446.9,Existing Customer
713240133,Male,1,No,No,36,No,No phone service,DSL,No,No,No,No,No,No,4,Yes,Blue,25.1,25.1,Existing Customer
815015283,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,3,Yes,Blue,103.95,7556.9,Existing Customer
718072758,Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,0,No,Blue,68.95,4858.7,Existing Customer
709127808,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2,Yes,Blue,103.1,6595,Existing Customer
715080258,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,No,No,No,3,Yes,Blue,24.7,149.05,Existing Customer
709567758,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,4,Yes,Blue,110.2,4972.1,Existing Customer
780067158,Male,0,No,No,35,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,3,Yes,Blue,48.95,1880.85,Attrited Customer
715357308,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,No,Blue,62.45,2045.55,Existing Customer
720559908,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,3,Yes,Silver,89.55,2187.15,Existing Customer
720339558,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,3,Yes,Blue,83.55,477.55,Existing Customer
809599158,Female,0,No,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,4,Yes,Silver,78.9,2976.95,Attrited Customer
793269933,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Silver,20.35,178.7,Existing Customer
809978733,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,3,Yes,Blue,71.45,5025.85,Existing Customer
788996058,Male,1,Yes,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,2,No,Blue,46.35,3353.4,Existing Customer
712575708,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,4,Yes,Blue,94.65,1461.15,Existing Customer
789625383,Female,0,Yes,No,30,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,1,Yes,Blue,49.9,2782.4,Existing Customer
719730258,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Silver,25.45,1699.15,Existing Customer
793717608,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,3,Yes,Blue,89.15,1496.9,Existing Customer
709798908,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.75,452.2,Attrited Customer
716077458,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,3,Yes,Blue,66.1,4428.45,Existing Customer
813435108,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,3,Yes,Blue,75.4,1322.55,Existing Customer
708084558,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,70.45,70.45,Attrited Customer
719880408,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2,No,Blue,60.3,3563.8,Existing Customer
719343633,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,21.05,139.75,Existing Customer
718711158,Male,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,2,No,Blue,69.35,1927.3,Attrited Customer
717443658,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,3,No,Blue,88.85,3000.25,Existing Customer
715976433,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,Blue,97,3021.3,Existing Customer
719038008,Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,3,Yes,Blue,66.4,2245.4,Existing Customer
709143183,Male,0,No,Yes,28,No,No phone service,DSL,No,No,No,No,No,No,3,No,Blue,24.75,24.75,Attrited Customer
710186958,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,4,No,Blue,69.2,944.65,Existing Customer
709274583,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,2,Yes,Blue,79.5,1264.2,Existing Customer
816864483,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,No,Blue,100.65,4917.75,Existing Customer
708271833,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,No,Silver,103.3,2012.7,Existing Customer
821759658,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,4,No,Blue,79.7,5743.3,Attrited Customer
820920408,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2,No,Blue,61.4,1864.65,Existing Customer
718403358,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,4,Yes,Blue,69.8,1221.65,Existing Customer
713476758,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,2,Yes,Blue,40.55,1390.85,Existing Customer
720690933,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,75.65,302.35,Existing Customer
719252583,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,3,No,Blue,90.7,1374.9,Existing Customer
712783083,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2,Yes,Blue,80.5,1336.9,Attrited Customer
771204108,Female,0,No,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,4,Yes,Blue,60.6,1297.8,Existing Customer
817247658,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3,No,Blue,101.15,6067.4,Existing Customer
821749608,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,24.95,1222.25,Attrited Customer
714389883,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,20.3,487.95,Existing Customer
713648208,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,No,Yes,2,Yes,Blue,60,2548.55,Existing Customer
826261008,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.25,835.5,Attrited Customer
824163333,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Yes,Blue,78.5,242.05,Existing Customer
709444983,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,1,No,Blue,44.75,44.75,Attrited Customer
711154908,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.85,63.75,Existing Customer
769575783,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,No,Blue,98,6218.45,Attrited Customer
720334833,Male,1,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Yes,Blue,79.9,260.9,Existing Customer
709563258,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3,Yes,Blue,107.7,7320.9,Attrited Customer
708205083,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,Blue,99.7,2967.35,Existing Customer
715276683,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,No,Blue,104.7,6333.8,Existing Customer
721254858,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,3,Yes,Blue,58.6,939.7,Existing Customer
712257258,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,4,Yes,Blue,93.9,4200.25,Attrited Customer
789616158,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,No,Blue,86.45,5950.2,Existing Customer
708773583,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,Yes,Blue,98.5,1037.75,Existing Customer
711110733,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Silver,19.4,93.4,Existing Customer
714043008,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,No,No,No,4,Yes,Blue,50.45,50.45,Existing Customer
780602733,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,24.95,1614.9,Existing Customer
823557333,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,No,Blue,75,1573.95,Existing Customer
772825308,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,4,Yes,Blue,94.65,3624.3,Existing Customer
713251008,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,Blue,100.25,100.25,Existing Customer
711175083,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,4,No,Blue,78.2,1468.75,Existing Customer
756477333,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,2,Yes,Blue,94.2,2607.6,Existing Customer
712294983,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,4,Yes,Blue,88.45,1422.1,Existing Customer
717023508,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,69.85,69.85,Existing Customer
709869708,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,4,No,Blue,81.7,858.6,Existing Customer
772133808,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,4,Yes,Blue,50.05,1523.4,Existing Customer
768196008,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,2,Yes,Blue,79.9,324.3,Existing Customer
708916083,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,2,Yes,Blue,69.55,3435.6,Attrited Customer
789526458,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,25.4,399.6,Existing Customer
716079708,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,4,Yes,Blue,90.1,4549.45,Existing Customer
720087708,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,No,3,Yes,Blue,44.65,322.5,Existing Customer
714259533,Male,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,2,Yes,Blue,83.75,3273.55,Existing Customer
714691683,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,4,No,Blue,80.35,5375.15,Existing Customer
768420558,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,Yes,Blue,98.1,2510.7,Existing Customer
778364583,Male,0,No,No,36,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0,No,Blue,53.35,3090.05,Attrited Customer
719186433,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,No,Blue,19.55,61.05,Existing Customer
719951208,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.9,20.9,Existing Customer
720182658,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,No,No,3,Yes,Blue,48.95,955.6,Existing Customer
789022233,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,2,Yes,Blue,54.2,140.4,Existing Customer
778353183,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,24.45,1493.1,Existing Customer
713789883,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,69.4,69.4,Existing Customer
773018583,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No,No,No,Yes,No,2,Yes,Blue,40.15,1626.05,Existing Customer
771354633,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,74.9,541.15,Existing Customer
717308433,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,25.6,1784.9,Attrited Customer
712271958,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,4,Yes,Blue,70.35,70.35,Existing Customer
716736858,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,4,No,Blue,91.7,6075.9,Existing Customer
713796033,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,2,No,Blue,89.2,5500.6,Attrited Customer
710812533,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Silver,24.1,73.1,Attrited Customer
782555058,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,2,Yes,Blue,74.15,3229.4,Existing Customer
714864333,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,No,No,No,No,3,Yes,Blue,53.85,3399.85,Attrited Customer
787918158,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,115.6,6431.05,Existing Customer
779070033,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,Blue,19.75,19.75,Existing Customer
789945933,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,24.05,1230.9,Existing Customer
720810783,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,25.3,454.65,Attrited Customer
715627833,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,3,No,Gold,84.3,235.05,Existing Customer
